43	4	529	2017-05-14 13:14:45	2017-05-14 13:14:45
44	4	495	2017-05-14 13:14:45	2017-05-14 13:14:45
45	4	467	2017-05-14 13:14:45	2017-05-14 13:14:45
46	4	445	2017-05-14 13:14:45	2017-05-14 13:14:45
47	4	437	2017-05-14 13:14:45	2017-05-14 13:14:45
48	4	405	2017-05-14 13:14:45	2017-05-14 13:14:45
49	4	346	2017-05-14 13:14:45	2017-05-14 13:14:45
50	4	296	2017-05-14 13:14:45	2017-05-14 13:14:45
51	4	245	2017-05-14 13:14:45	2017-05-14 13:14:45
52	5	1702	2017-05-14 13:14:46	2017-05-14 13:14:46
53	5	810	2017-05-14 13:14:46	2017-05-14 13:14:46
54	5	543	2017-05-14 13:14:46	2017-05-14 13:14:46
55	5	502	2017-05-14 13:14:46	2017-05-14 13:14:46
56	5	471	2017-05-14 13:14:46	2017-05-14 13:14:46
57	5	431	2017-05-14 13:14:46	2017-05-14 13:14:46
58	5	308	2017-05-14 13:14:46	2017-05-14 13:14:46
59	5	359	2017-05-14 13:14:46	2017-05-14 13:14:46
60	5	196	2017-05-14 13:14:46	2017-05-14 13:14:46
61	6	1116	2017-05-14 13:14:46	2017-05-14 13:14:46
62	6	828	2017-05-14 13:14:46	2017-05-14 13:14:46
63	6	506	2017-05-14 13:14:46	2017-05-14 13:14:46
64	6	475	2017-05-14 13:14:46	2017-05-14 13:14:46
65	6	378	2017-05-14 13:14:46	2017-05-14 13:14:46
66	6	315	2017-05-14 13:14:46	2017-05-14 13:14:46
67	6	312	2017-05-14 13:14:46	2017-05-14 13:14:46
68	7	1584	2017-05-14 13:14:46	2017-05-14 13:14:46
69	7	624	2017-05-14 13:14:46	2017-05-14 13:14:46
70	7	608	2017-05-14 13:14:46	2017-05-14 13:14:46
71	7	568	2017-05-14 13:14:46	2017-05-14 13:14:46
72	7	547	2017-05-14 13:14:46	2017-05-14 13:14:46
73	7	527	2017-05-14 13:14:46	2017-05-14 13:14:46
74	7	496	2017-05-14 13:14:46	2017-05-14 13:14:46
75	7	466	2017-05-14 13:14:46	2017-05-14 13:14:46
76	7	446	2017-05-14 13:14:46	2017-05-14 13:14:46
77	7	439	2017-05-14 13:14:46	2017-05-14 13:14:46
78	7	406	2017-05-14 13:14:46	2017-05-14 13:14:46
79	7	347	2017-05-14 13:14:46	2017-05-14 13:14:46
80	7	297	2017-05-14 13:14:46	2017-05-14 13:14:46
81	7	246	2017-05-14 13:14:46	2017-05-14 13:14:46
82	8	1686	2017-05-14 13:14:46	2017-05-14 13:14:46
83	8	804	2017-05-14 13:14:46	2017-05-14 13:14:46
84	8	542	2017-05-14 13:14:46	2017-05-14 13:14:46
85	8	500	2017-05-14 13:14:46	2017-05-14 13:14:46
86	8	433	2017-05-14 13:14:46	2017-05-14 13:14:46
87	8	472	2017-05-14 13:14:46	2017-05-14 13:14:46
88	8	354	2017-05-14 13:14:46	2017-05-14 13:14:46
89	8	309	2017-05-14 13:14:46	2017-05-14 13:14:46
90	8	198	2017-05-14 13:14:46	2017-05-14 13:14:46
91	9	1114	2017-05-14 13:14:46	2017-05-14 13:14:46
92	9	830	2017-05-14 13:14:46	2017-05-14 13:14:46
93	9	504	2017-05-14 13:14:46	2017-05-14 13:14:46
94	9	474	2017-05-14 13:14:46	2017-05-14 13:14:46
95	9	380	2017-05-14 13:14:46	2017-05-14 13:14:46
96	9	316	2017-05-14 13:14:46	2017-05-14 13:14:46
97	9	317	2017-05-14 13:14:46	2017-05-14 13:14:46
98	1	2902	2017-05-16 14:57:06	2017-05-16 14:57:06
99	7	2898	2017-05-16 14:57:06	2017-05-16 14:57:06
100	4	2900	2017-05-16 14:58:07	2017-05-16 14:58:07
101	1	3122	2017-05-17 13:18:05	2017-05-17 13:18:05
102	2	2986	2017-05-17 14:28:05	2017-05-17 14:28:05
103	4	3126	2017-05-17 17:07:07	2017-05-17 17:07:07
104	7	3210	2017-05-17 17:07:07	2017-05-17 17:07:07
105	8	3204	2017-05-17 17:13:07	2017-05-17 17:13:07
106	5	3188	2017-05-17 17:46:06	2017-05-17 17:46:06
107	1	3860	2017-05-22 15:46:05	2017-05-22 15:46:05
108	4	3862	2017-05-22 15:51:06	2017-05-22 15:51:06
109	7	3864	2017-05-22 15:54:06	2017-05-22 15:54:06
110	4	4002	2017-05-23 16:12:05	2017-05-23 16:12:05
111	1	4005	2017-05-23 16:13:05	2017-05-23 16:13:05
112	7	4011	2017-05-23 16:15:08	2017-05-23 16:15:08
113	1	4219	2017-05-24 10:33:05	2017-05-24 10:33:05
114	4	4261	2017-05-24 13:38:13	2017-05-24 13:38:13
115	7	4243	2017-05-24 13:43:09	2017-05-24 13:43:09
116	2	4156	2017-05-24 15:44:07	2017-05-24 15:44:07
117	3	4159	2017-05-24 16:04:38	2017-05-24 16:04:38
118	8	4330	2017-05-24 16:13:07	2017-05-24 16:13:07
119	9	4291	2017-05-24 16:26:07	2017-05-24 16:26:07
120	5	4339	2017-05-24 16:27:06	2017-05-24 16:27:06
121	6	4285	2017-05-24 16:28:07	2017-05-24 16:28:07
122	1	4426	2017-05-24 18:42:06	2017-05-24 18:42:06
123	7	4630	2017-05-25 11:27:13	2017-05-25 11:27:13
124	1	4651	2017-05-25 13:02:06	2017-05-25 13:02:06
125	7	4645	2017-05-25 13:02:07	2017-05-25 13:02:07
126	4	4648	2017-05-25 13:06:07	2017-05-25 13:06:07
127	1	5407	2017-05-28 18:04:08	2017-05-28 18:04:08
128	4	5872	2017-05-30 14:41:07	2017-05-30 14:41:07
129	7	5875	2017-05-30 14:42:09	2017-05-30 14:42:09
130	1	5878	2017-05-30 14:44:07	2017-05-30 14:44:07
131	5	6169	2017-05-31 12:55:09	2017-05-31 12:55:09
132	8	6166	2017-05-31 12:55:09	2017-05-31 12:55:09
133	6	6190	2017-05-31 12:59:18	2017-05-31 12:59:18
134	2	6052	2017-05-31 13:05:12	2017-05-31 13:05:12
135	3	6064	2017-05-31 13:06:08	2017-05-31 13:06:08
136	3	6061	2017-05-31 13:06:08	2017-05-31 13:06:08
137	9	6181	2017-05-31 13:12:13	2017-05-31 13:12:13
138	6	6241	2017-05-31 13:52:08	2017-05-31 13:52:08
139	9	6247	2017-05-31 13:52:09	2017-05-31 13:52:09
140	4	6583	2017-06-01 09:30:09	2017-06-01 09:30:09
141	7	6589	2017-06-01 09:32:07	2017-06-01 09:32:07
142	1	6586	2017-06-01 09:33:13	2017-06-01 09:33:13
143	4	8758	2017-06-06 16:01:08	2017-06-06 16:01:08
144	7	8734	2017-06-06 16:01:08	2017-06-06 16:01:08
145	1	8767	2017-06-06 16:02:07	2017-06-06 16:02:07
146	3	9013	2017-06-07 12:02:06	2017-06-07 12:02:06
147	6	9751	2017-06-07 12:02:06	2017-06-07 12:02:06
148	9	9748	2017-06-07 12:02:06	2017-06-07 12:02:06
149	5	9817	2017-06-07 12:30:08	2017-06-07 12:30:08
150	2	9010	2017-06-07 12:31:05	2017-06-07 12:31:05
151	8	9763	2017-06-07 12:36:06	2017-06-07 12:36:06
152	1	9865	2017-06-07 14:08:06	2017-06-07 14:08:06
153	1	10693	2017-06-09 06:36:07	2017-06-09 06:36:07
154	3	11293	2017-06-10 07:01:13	2017-06-10 07:01:13
155	1	12688	2017-06-13 16:07:07	2017-06-13 16:07:07
156	7	12697	2017-06-13 16:08:10	2017-06-13 16:08:10
157	4	12700	2017-06-13 16:09:13	2017-06-13 16:09:13
158	2	12871	2017-06-14 12:03:06	2017-06-14 12:03:06
159	5	12943	2017-06-14 12:03:07	2017-06-14 12:03:07
160	8	12934	2017-06-14 12:03:07	2017-06-14 12:03:07
161	1	13261	2017-06-14 19:00:06	2017-06-14 19:00:06
162	1	14128	2017-06-16 08:10:08	2017-06-16 08:10:08
163	7	14125	2017-06-16 08:10:08	2017-06-16 08:10:08
164	4	14122	2017-06-16 08:11:09	2017-06-16 08:11:09
165	1	15949	2017-06-18 09:40:09	2017-06-18 09:40:09
166	4	16981	2017-06-20 14:55:09	2017-06-20 14:55:09
167	1	16978	2017-06-20 14:56:10	2017-06-20 14:56:10
168	7	16975	2017-06-20 16:06:09	2017-06-20 16:06:09
169	2	17218	2017-06-21 12:40:08	2017-06-21 12:40:08
170	5	17230	2017-06-21 12:40:09	2017-06-21 12:40:09
171	8	16972	2017-06-21 12:40:09	2017-06-21 12:40:09
172	3	17329	2017-06-21 13:20:09	2017-06-21 13:20:09
173	9	17332	2017-06-21 13:20:10	2017-06-21 13:20:10
174	6	17350	2017-06-21 13:32:09	2017-06-21 13:32:09
175	1	17506	2017-06-21 15:32:07	2017-06-21 15:32:07
176	3	17874	2017-06-22 03:59:09	2017-06-22 03:59:09
177	4	17980	2017-06-22 11:01:15	2017-06-22 11:01:15
178	1	18025	2017-06-22 13:53:07	2017-06-22 13:53:07
179	4	21505	2017-06-27 14:35:18	2017-06-27 14:35:18
180	1	21511	2017-06-27 14:38:21	2017-06-27 14:38:21
181	7	21514	2017-06-27 14:41:15	2017-06-27 14:41:15
182	2	21751	2017-06-28 12:54:08	2017-06-28 12:54:08
183	5	21754	2017-06-28 12:54:09	2017-06-28 12:54:09
184	8	21760	2017-06-28 12:54:09	2017-06-28 12:54:09
185	4	21874	2017-06-28 13:04:08	2017-06-28 13:04:08
186	7	21877	2017-06-28 13:09:07	2017-06-28 13:09:07
187	3	22261	2017-06-29 15:03:08	2017-06-29 15:03:08
188	6	22339	2017-06-29 15:03:08	2017-06-29 15:03:08
189	9	22342	2017-06-29 15:03:09	2017-06-29 15:03:09
190	1	24489	2017-07-03 18:57:09	2017-07-03 18:57:09
191	6	24682	2017-07-04 12:26:08	2017-07-04 12:26:08
192	9	24634	2017-07-04 12:26:08	2017-07-04 12:26:08
193	3	24619	2017-07-04 12:27:06	2017-07-04 12:27:06
194	4	24703	2017-07-04 14:19:07	2017-07-04 14:19:07
195	7	24697	2017-07-04 14:19:07	2017-07-04 14:19:07
196	1	24700	2017-07-04 14:20:08	2017-07-04 14:20:08
197	2	24889	2017-07-05 12:42:09	2017-07-05 12:42:09
198	8	24881	2017-07-05 12:42:10	2017-07-05 12:42:10
199	5	24895	2017-07-05 12:43:11	2017-07-05 12:43:11
200	1	24919	2017-07-05 13:26:10	2017-07-05 13:26:10
201	4	24921	2017-07-05 13:33:09	2017-07-05 13:33:09
202	7	27405	2017-07-11 14:55:08	2017-07-11 14:55:08
203	1	27457	2017-07-11 14:57:14	2017-07-11 14:57:14
205	4	27459	2017-07-11 14:58:10	2017-07-11 14:58:10
206	4	27421	2017-07-11 14:58:10	2017-07-11 14:58:10
207	7	27455	2017-07-11 15:05:11	2017-07-11 15:05:11
208	2	27679	2017-07-12 13:02:07	2017-07-12 13:02:07
209	5	27689	2017-07-12 13:04:42	2017-07-12 13:04:42
210	8	27439	2017-07-12 13:05:58	2017-07-12 13:05:58
211	1	27093	2017-07-12 19:26:07	2017-07-12 19:26:07
212	3	27896	2017-07-12 22:46:13	2017-07-12 22:46:13
213	7	28319	2017-07-13 14:27:08	2017-07-13 14:27:08
214	1	28317	2017-07-13 14:28:08	2017-07-13 14:28:08
215	4	28315	2017-07-13 14:28:09	2017-07-13 14:28:09
216	1	28379	2017-07-13 15:26:07	2017-07-13 15:26:07
217	1	31857	2017-07-18 15:30:10	2017-07-18 15:30:10
218	4	31853	2017-07-18 15:30:11	2017-07-18 15:30:11
219	7	31851	2017-07-18 15:31:11	2017-07-18 15:31:11
220	2	31965	2017-07-19 10:25:08	2017-07-19 10:25:08
221	5	31971	2017-07-19 10:25:09	2017-07-19 10:25:09
222	8	31955	2017-07-19 10:26:10	2017-07-19 10:26:10
223	4	34837	2017-07-25 16:00:07	2017-07-25 16:00:07
224	7	34835	2017-07-25 16:00:08	2017-07-25 16:00:08
225	1	34839	2017-07-25 16:01:08	2017-07-25 16:01:08
226	2	35023	2017-07-26 11:55:06	2017-07-26 11:55:06
227	5	35113	2017-07-26 11:55:07	2017-07-26 11:55:07
228	8	34993	2017-07-26 11:55:07	2017-07-26 11:55:07
229	1	34773	2017-07-27 15:57:04	2017-07-27 15:57:04
230	4	35313	2017-07-27 15:58:12	2017-07-27 15:58:12
231	7	34769	2017-07-27 15:58:13	2017-07-27 15:58:13
232	1	36155	2017-07-28 12:47:05	2017-07-28 12:47:05
233	7	36231	2017-07-28 12:47:06	2017-07-28 12:47:06
234	4	36149	2017-07-28 12:48:08	2017-07-28 12:48:08
235	1	37937	2017-08-01 15:51:05	2017-08-01 15:51:05
236	4	37939	2017-08-01 15:51:06	2017-08-01 15:51:06
237	7	37935	2017-08-01 18:31:07	2017-08-01 18:31:07
238	5	38123	2017-08-02 12:25:06	2017-08-02 12:25:06
239	8	37869	2017-08-02 12:25:06	2017-08-02 12:25:06
240	2	38091	2017-08-02 12:26:05	2017-08-02 12:26:05
241	1	38877	2017-08-04 09:59:05	2017-08-04 09:59:05
242	4	39005	2017-08-04 09:59:06	2017-08-04 09:59:06
243	7	38909	2017-08-04 09:59:06	2017-08-04 09:59:06
244	7	40613	2017-08-09 07:14:06	2017-08-09 07:14:06
245	1	40777	2017-08-09 11:38:10	2017-08-09 11:38:10
246	7	40773	2017-08-09 11:38:11	2017-08-09 11:38:11
247	4	40775	2017-08-09 11:39:05	2017-08-09 11:39:05
248	6	40793	2017-08-09 15:34:06	2017-08-09 15:34:06
249	9	40803	2017-08-09 15:34:06	2017-08-09 15:34:06
250	3	40781	2017-08-09 15:36:05	2017-08-09 15:36:05
251	1	41987	2017-08-11 11:48:05	2017-08-11 11:48:05
252	1	43435	2017-08-14 09:47:06	2017-08-14 09:47:06
253	7	43803	2017-08-15 16:02:08	2017-08-15 16:02:08
254	4	43805	2017-08-15 16:03:07	2017-08-15 16:03:07
255	1	43807	2017-08-15 16:05:07	2017-08-15 16:05:07
256	5	43971	2017-08-16 13:23:06	2017-08-16 13:23:06
257	8	43799	2017-08-16 13:23:07	2017-08-16 13:23:07
258	2	44015	2017-08-16 13:24:07	2017-08-16 13:24:07
259	3	43871	2017-08-16 23:15:06	2017-08-16 23:15:06
260	3	44534	2017-08-17 22:01:04	2017-08-17 22:01:04
261	6	44666	2017-08-18 13:03:05	2017-08-18 13:03:05
262	9	44668	2017-08-18 13:03:06	2017-08-18 13:03:06
263	1	45666	2017-08-23 09:03:05	2017-08-23 09:03:05
264	4	45668	2017-08-23 09:04:12	2017-08-23 09:04:12
265	7	45670	2017-08-23 09:05:07	2017-08-23 09:05:07
266	7	48504	2017-08-29 15:52:05	2017-08-29 15:52:05
267	4	48506	2017-08-29 15:54:05	2017-08-29 15:54:05
268	1	48512	2017-08-29 16:00:14	2017-08-29 16:00:14
269	3	48532	2017-08-29 17:10:04	2017-08-29 17:10:04
270	6	48534	2017-08-29 17:10:05	2017-08-29 17:10:05
271	9	48542	2017-08-29 17:28:10	2017-08-29 17:28:10
272	5	48636	2017-08-30 13:58:04	2017-08-30 13:58:04
273	8	48682	2017-08-30 13:58:05	2017-08-30 13:58:05
274	2	48666	2017-08-30 13:59:04	2017-08-30 13:59:04
275	3	48982	2017-08-31 01:13:04	2017-08-31 01:13:04
276	3	48988	2017-08-31 01:37:04	2017-08-31 01:37:04
277	1	49254	2017-08-31 13:47:33	2017-08-31 13:47:33
278	1	49486	2017-09-01 09:49:07	2017-09-01 09:49:07
279	4	49492	2017-09-01 09:49:07	2017-09-01 09:49:07
280	7	49488	2017-09-01 09:49:08	2017-09-01 09:49:08
281	2	49558	2017-09-01 12:48:05	2017-09-01 12:48:05
282	5	49560	2017-09-01 12:48:05	2017-09-01 12:48:05
283	8	49562	2017-09-01 12:48:06	2017-09-01 12:48:06
284	1	51264	2017-09-05 13:31:04	2017-09-05 13:31:04
285	4	52170	2017-09-06 14:59:05	2017-09-06 14:59:05
286	1	52160	2017-09-06 15:00:07	2017-09-06 15:00:07
287	7	52154	2017-09-06 15:00:08	2017-09-06 15:00:08
288	1	52574	2017-09-07 08:14:05	2017-09-07 08:14:05
289	1	54450	2017-09-12 15:14:06	2017-09-12 15:14:06
290	7	54444	2017-09-12 15:14:07	2017-09-12 15:14:07
291	4	54446	2017-09-12 15:15:07	2017-09-12 15:15:07
292	1	54526	2017-09-12 22:32:06	2017-09-12 22:32:06
293	8	54940	2017-09-13 12:33:06	2017-09-13 12:33:06
294	5	54922	2017-09-13 12:34:07	2017-09-13 12:34:07
295	2	54924	2017-09-13 12:35:06	2017-09-13 12:35:06
296	4	55014	2017-09-13 13:51:07	2017-09-13 13:51:07
297	1	55016	2017-09-13 13:53:06	2017-09-13 13:53:06
298	7	55018	2017-09-13 13:55:07	2017-09-13 13:55:07
299	1	55062	2017-09-13 15:39:05	2017-09-13 15:39:05
300	7	55028	2017-09-13 15:40:07	2017-09-13 15:40:07
301	4	55110	2017-09-13 17:13:07	2017-09-13 17:13:07
302	1	56026	2017-09-14 11:37:05	2017-09-14 11:37:05
303	7	56036	2017-09-14 12:14:07	2017-09-14 12:14:07
304	4	56048	2017-09-14 13:29:07	2017-09-14 13:29:07
305	1	58640	2017-09-18 15:34:07	2017-09-18 15:34:07
306	4	58660	2017-09-18 15:34:08	2017-09-18 15:34:08
307	7	58650	2017-09-18 15:35:07	2017-09-18 15:35:07
308	7	59010	2017-09-19 14:21:07	2017-09-19 14:21:07
309	4	59008	2017-09-19 14:22:06	2017-09-19 14:22:06
310	1	59006	2017-09-19 14:23:05	2017-09-19 14:23:05
311	1	58946	2017-09-20 09:01:05	2017-09-20 09:01:05
312	4	58980	2017-09-20 09:02:07	2017-09-20 09:02:07
313	7	58958	2017-09-20 09:02:07	2017-09-20 09:02:07
314	1	64336	2017-09-25 21:53:06	2017-09-25 21:53:06
315	7	64610	2017-09-26 15:46:07	2017-09-26 15:46:07
316	1	65272	2017-09-27 08:21:07	2017-09-27 08:21:07
317	1	65310	2017-09-27 14:04:03	2017-09-27 14:04:03
318	4	65322	2017-09-27 14:04:04	2017-09-27 14:04:04
319	7	65276	2017-09-27 14:04:05	2017-09-27 14:04:05
320	5	65338	2017-09-27 14:37:04	2017-09-27 14:37:04
321	2	64436	2017-09-27 14:44:04	2017-09-27 14:44:04
322	8	65370	2017-09-27 14:44:05	2017-09-27 14:44:05
323	3	65416	2017-09-27 17:36:06	2017-09-27 17:36:06
324	6	65432	2017-09-27 17:36:07	2017-09-27 17:36:07
325	9	65436	2017-09-27 17:36:07	2017-09-27 17:36:07
326	3	65418	2017-09-27 17:37:05	2017-09-27 17:37:05
327	6	65422	2017-09-27 17:37:05	2017-09-27 17:37:05
328	9	65428	2017-09-27 17:37:06	2017-09-27 17:37:06
329	8	65596	2017-09-28 10:04:06	2017-09-28 10:04:06
330	7	65370	2017-09-28 10:09:05	2017-09-28 10:09:05
331	8	65610	2017-09-28 10:09:05	2017-09-28 10:09:05
332	1	65632	2017-09-28 12:06:04	2017-09-28 12:06:04
333	4	65634	2017-09-28 12:10:04	2017-09-28 12:10:04
334	7	65636	2017-09-28 12:11:06	2017-09-28 12:11:06
335	1	65936	2017-09-29 11:51:05	2017-09-29 11:51:05
336	4	67406	2017-10-04 12:19:05	2017-10-04 12:19:05
337	7	67354	2017-10-04 12:19:06	2017-10-04 12:19:06
338	1	67350	2017-10-04 12:20:04	2017-10-04 12:20:04
339	3	66856	2017-10-04 12:24:05	2017-10-04 12:24:05
340	1	69680	2017-10-10 15:32:07	2017-10-10 15:32:07
341	4	69690	2017-10-10 15:32:08	2017-10-10 15:32:08
342	7	69688	2017-10-10 15:32:08	2017-10-10 15:32:08
343	1	70294	2017-10-11 15:03:06	2017-10-11 15:03:06
344	7	70284	2017-10-11 15:03:07	2017-10-11 15:03:07
345	4	70290	2017-10-11 15:04:05	2017-10-11 15:04:05
346	3	70302	2017-10-11 15:44:05	2017-10-11 15:44:05
347	9	75392	2017-10-17 09:12:06	2017-10-17 09:12:06
348	6	75248	2017-10-17 09:15:05	2017-10-17 09:15:05
349	1	75416	2017-10-17 14:41:04	2017-10-17 14:41:04
350	4	75418	2017-10-17 14:41:05	2017-10-17 14:41:05
351	7	75412	2017-10-17 14:42:05	2017-10-17 14:42:05
352	3	75488	2017-10-18 15:09:04	2017-10-18 15:09:04
353	3	75474	2017-10-18 15:09:04	2017-10-18 15:09:04
354	5	75432	2017-10-18 16:25:04	2017-10-18 16:25:04
355	7	75872	2017-10-18 16:25:04	2017-10-18 16:25:04
356	8	75424	2017-10-18 16:25:04	2017-10-18 16:25:04
357	1	75894	2017-10-18 16:26:05	2017-10-18 16:26:05
358	4	75866	2017-10-18 16:26:05	2017-10-18 16:26:05
359	2	75422	2017-10-18 16:29:04	2017-10-18 16:29:04
360	9	76730	2017-10-19 15:58:05	2017-10-19 15:58:05
361	6	76732	2017-10-19 15:59:06	2017-10-19 15:59:06
362	3	76726	2017-10-19 16:04:05	2017-10-19 16:04:05
363	1	76794	2017-10-19 21:08:04	2017-10-19 21:08:04
364	1	78080	2017-10-20 21:56:04	2017-10-20 21:56:04
365	7	80802	2017-10-24 17:12:05	2017-10-24 17:12:05
366	4	80804	2017-10-24 17:13:05	2017-10-24 17:13:05
367	1	80806	2017-10-24 17:18:04	2017-10-24 17:18:04
368	2	81306	2017-10-25 17:28:04	2017-10-25 17:28:04
369	4	81418	2017-10-25 17:28:05	2017-10-25 17:28:05
370	1	81412	2017-10-25 17:29:04	2017-10-25 17:29:04
371	5	81462	2017-10-25 17:29:05	2017-10-25 17:29:05
372	8	81424	2017-10-25 17:30:05	2017-10-25 17:30:05
373	1	81508	2017-10-25 18:33:04	2017-10-25 18:33:04
374	1	81794	2017-10-26 02:13:05	2017-10-26 02:13:05
375	7	81404	2017-10-26 07:10:05	2017-10-26 07:10:05
376	1	82254	2017-10-26 19:07:04	2017-10-26 19:07:04
377	8	81318	2017-10-26 19:14:05	2017-10-26 19:14:05
378	4	83120	2017-10-27 09:33:09	2017-10-27 09:33:09
379	7	83116	2017-10-27 09:33:09	2017-10-27 09:33:09
380	1	83114	2017-10-27 09:36:04	2017-10-27 09:36:04
381	5	81324	2017-10-27 12:17:04	2017-10-27 12:17:04
382	1	84710	2017-10-28 08:42:03	2017-10-28 08:42:03
383	1	84742	2017-10-28 10:00:04	2017-10-28 10:00:04
384	1	84936	2017-10-29 04:52:03	2017-10-29 04:52:03
385	4	86400	2017-10-31 17:10:04	2017-10-31 17:10:04
386	7	86406	2017-10-31 17:14:05	2017-10-31 17:14:05
387	1	86402	2017-10-31 17:17:04	2017-10-31 17:17:04
388	2	87272	2017-11-01 14:25:04	2017-11-01 14:25:04
389	8	87266	2017-11-01 14:26:05	2017-11-01 14:26:05
390	5	87258	2017-11-01 14:27:05	2017-11-01 14:27:05
391	1	87368	2017-11-01 16:31:05	2017-11-01 16:31:05
392	1	88908	2017-11-02 04:09:04	2017-11-02 04:09:04
393	1	89194	2017-11-02 10:51:04	2017-11-02 10:51:04
394	7	89198	2017-11-02 10:51:05	2017-11-02 10:51:05
395	4	89206	2017-11-02 11:00:04	2017-11-02 11:00:04
396	1	89734	2017-11-03 17:41:04	2017-11-03 17:41:04
397	7	93366	2017-11-07 17:53:05	2017-11-07 17:53:05
398	4	93368	2017-11-07 17:59:04	2017-11-07 17:59:04
399	1	93370	2017-11-07 18:00:04	2017-11-07 18:00:04
400	8	93736	2017-11-08 13:21:04	2017-11-08 13:21:04
401	2	93784	2017-11-08 13:32:04	2017-11-08 13:32:04
402	5	93802	2017-11-08 13:36:04	2017-11-08 13:36:04
403	3	93420	2017-11-08 17:44:03	2017-11-08 17:44:03
404	6	93742	2017-11-08 17:44:04	2017-11-08 17:44:04
405	9	93734	2017-11-08 17:44:05	2017-11-08 17:44:05
406	4	94168	2017-11-09 14:45:04	2017-11-09 14:45:04
407	1	94164	2017-11-09 14:46:03	2017-11-09 14:46:03
408	7	94166	2017-11-09 15:11:05	2017-11-09 15:11:05
409	1	95098	2017-11-11 10:22:03	2017-11-11 10:22:03
410	1	97978	2017-11-14 14:40:04	2017-11-14 14:40:04
411	4	98042	2017-11-14 15:26:04	2017-11-14 15:26:04
412	7	98040	2017-11-14 15:26:05	2017-11-14 15:26:05
413	4	98050	2017-11-14 16:32:05	2017-11-14 16:32:05
414	7	98048	2017-11-14 16:33:04	2017-11-14 16:33:04
415	1	98052	2017-11-14 16:36:03	2017-11-14 16:36:03
416	8	99086	2017-11-15 13:02:04	2017-11-15 13:02:04
417	2	99090	2017-11-15 13:04:03	2017-11-15 13:04:03
418	5	99092	2017-11-15 13:04:03	2017-11-15 13:04:03
419	1	99188	2017-11-15 16:46:11	2017-11-15 16:46:11
420	7	99196	2017-11-15 16:57:09	2017-11-15 16:57:09
421	4	99198	2017-11-15 17:00:08	2017-11-15 17:00:08
422	1	102100	2017-11-17 08:45:03	2017-11-17 08:45:03
423	7	102104	2017-11-17 08:47:07	2017-11-17 08:47:07
424	4	102108	2017-11-17 08:50:06	2017-11-17 08:50:06
425	7	103464	2017-11-19 11:49:06	2017-11-19 11:49:06
426	1	103458	2017-11-19 11:50:06	2017-11-19 11:50:06
427	4	103462	2017-11-19 11:50:06	2017-11-19 11:50:06
